00AH;7;153;Enschede;vwo;diploma;ec/maat;ENSCHEDE;wo;gedrag en maatschappij;153;Enschede;2
00AH;7;153;Enschede;vwo;diploma;ec/maat;AMSTERDAM;wo;recht;384;Diemen;1
00AH;7;153;Enschede;vwo;diploma;cul/maat;LEIDEN;wo;taal en cultuur;579;Oegstgeest;1
00AH;7;153;Enschede;vwo;diploma;cul/maat;UTRECHT;wo;taal en cultuur;344;Utrecht;1
00AH;7;153;Enschede;vwo;diploma;cul/maat;ENSCHEDE;wo;gedrag en maatschappij;153;Enschede;2
00AH;7;153;Enschede;vwo;diploma;cul/maat;AMSTERDAM;wo;taal en cultuur;363;Amsterdam;1
00AH;7;153;Enschede;vwo;diploma;cul/maat;NIJMEGEN;wo;taal en cultuur;268;Nijmegen;1
00AH;7;153;Enschede;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;gezondheidszorg;14;Groningen;1
00AH;7;153;Enschede;vwo;diploma;nat/tech & nat/gezond;GRONINGEN;wo;recht;14;Groningen;1
00AH;7;153;Enschede;vwo;diploma;ec/maat & cul/maat;UTRECHT;wo;gedrag en maatschappij;312;Bunnik;1
00AH;7;153;Enschede;vwo;diploma;ec/maat & cul/maat;UTRECHT;wo;taal en cultuur;344;Utrecht;1
00AH;7;153;Enschede;vwo;diploma;ec/maat & cul/maat;ENSCHEDE;wo;economie;153;Enschede;1
00AH;7;153;Enschede;vwo;diploma;ec/maat & cul/maat;NIJMEGEN;wo;recht;153;Enschede;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;UTRECHT;wo;natuur;363;Amsterdam;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;DELFT;wo;techniek;503;Delft;2
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;EINDHOVEN;wo;techniek;715;Terneuzen;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;EINDHOVEN;wo;techniek;770;Eersel;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;EINDHOVEN;wo;techniek;772;Eindhoven;4
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;ENSCHEDE;wo;gezondheidszorg;153;Enschede;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;WAGENINGEN;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;NIJMEGEN;wo;natuur;268;Nijmegen;2
00AQ;0;1714;Sluis;vwo;diploma;nat/tech;NIJMEGEN;wo;gezondheidszorg;268;Nijmegen;1
00AQ;0;1714;Sluis;vwo;diploma;nat/gezond;LEIDEN;wo;gezondheidszorg;546;Leiden;1
00AQ;0;1714;Sluis;vwo;diploma;nat/gezond;UTRECHT;wo;gezondheidszorg;344;Utrecht;1
00AQ;0;1714;Sluis;vwo;diploma;nat/gezond;DELFT;wo;techniek;503;Delft;1
00AQ;0;1714;Sluis;vwo;diploma;nat/gezond;AMSTERDAM;wo;natuur;363;Amsterdam;1
00AQ;0;1714;Sluis;vwo;diploma;nat/gezond;NIJMEGEN;wo;gedrag en maatschappij;268;Nijmegen;1
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;UTRECHT;wo;recht;355;Zeist;1
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;UTRECHT;wo;gedrag en maatschappij;355;Zeist;1
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;AMSTERDAM;wo;economie;392;Haarlem;1
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;TILBURG;wo;economie;715;Terneuzen;1
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;TILBURG;wo;economie;855;Tilburg;3
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;TILBURG;wo;recht;855;Tilburg;1
00AQ;0;1714;Sluis;vwo;diploma;ec/maat;TILBURG;wo;gedrag en maatschappij;855;Tilburg;2
00AQ;0;1714;Sluis;vwo;diploma;cul/maat;UTRECHT;wo;gedrag en maatschappij;355;Zeist;1
00AQ;0;1714;Sluis;vwo;diploma;cul/maat;ROTTERDAM;wo;economie;1714;Sluis;1
00AQ;0;1714;Sluis;vwo;diploma;cul/maat;MAASTRICHT;wo;gedrag en maatschappij;935;Maastricht;1
00AQ;0;1714;Sluis;vwo;diploma;cul/maat;AMSTERDAM;wo;taal en cultuur;1714;Sluis;1
00AQ;0;1714;Sluis;vwo;diploma;cul/maat;NIJMEGEN;wo;taal en cultuur;1714;Sluis;1
00AQ;0;1714;Sluis;vwo;diploma;nat/tech & nat/gezond;EINDHOVEN;wo;techniek;772;Eindhoven;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech;DELFT;wo;techniek;499;Boskoop;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech;DELFT;wo;techniek;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;LEIDEN;wo;gezondheidszorg;499;Boskoop;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;LEIDEN;wo;recht;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;UTRECHT;wo;gezondheidszorg;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;ROTTERDAM;wo;gezondheidszorg;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;ROTTERDAM;wo;gedrag en maatschappij;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;AMSTERDAM;wo;gezondheidszorg;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;AMSTERDAM;wo;gezondheidszorg;1666;Zevenhuizen-Moerkapelle;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/gezond;AMSTERDAM;wo;gezondheidszorg;1672;Rijnwoude;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat;LEIDEN;wo;recht;499;Boskoop;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat;UTRECHT;wo;gedrag en maatschappij;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat;ROTTERDAM;wo;gezondheidszorg;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat;ROTTERDAM;wo;economie;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat;ROTTERDAM;wo;gedrag en maatschappij;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat;MAASTRICHT;wo;gedrag en maatschappij;935;Maastricht;1
00BD;0;627;Waddinxveen;vwo;diploma;cul/maat;UTRECHT;wo;taal en cultuur;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;LEIDEN;wo;natuur;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;ROTTERDAM;wo;economie;599;Rotterdam;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;ROTTERDAM;wo;economie;627;Waddinxveen;2
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;ROTTERDAM;wo;economie;1666;Zevenhuizen-Moerkapelle;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;DELFT;wo;techniek;499;Boskoop;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;DELFT;wo;techniek;627;Waddinxveen;6
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;DELFT;wo;techniek;1666;Zevenhuizen-Moerkapelle;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;WAGENINGEN;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
00BD;0;627;Waddinxveen;vwo;diploma;nat/tech & nat/gezond;AMSTERDAM;wo;economie;595;Reeuwijk;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;LEIDEN;wo;gedrag en maatschappij;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;LEIDEN;wo;gedrag en maatschappij;1666;Zevenhuizen-Moerkapelle;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;UTRECHT;wo;recht;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;UTRECHT;wo;taal en cultuur;627;Waddinxveen;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;ROTTERDAM;wo;gezondheidszorg;1666;Zevenhuizen-Moerkapelle;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;ROTTERDAM;wo;economie;1666;Zevenhuizen-Moerkapelle;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;ROTTERDAM;wo;recht;499;Boskoop;1
00BD;0;627;Waddinxveen;vwo;diploma;ec/maat & cul/maat;ROTTERDAM;wo;recht;627;Waddinxveen;1
00CB;0;268;Nijmegen;vwo;diploma;nat/tech;UTRECHT;wo;natuur;344;Utrecht;1
00CB;0;268;Nijmegen;vwo;diploma;nat/tech;UTRECHT;wo;gezondheidszorg;353;IJsselstein;1
00CB;0;268;Nijmegen;vwo;diploma;nat/tech;ENSCHEDE;wo;techniek;153;Enschede;1
00CB;0;268;Nijmegen;vwo;diploma;nat/tech;AMSTERDAM;wo;gedrag en maatschappij;363;Amsterdam;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;UTRECHT;wo;gedrag en maatschappij;202;Arnhem;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;UTRECHT;wo;taal en cultuur;344;Utrecht;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;AMSTERDAM;wo;taal en cultuur;362;Amstelveen;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;AMSTERDAM;wo;natuur;362;Amstelveen;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;NIJMEGEN;wo;recht;268;Nijmegen;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;UTRECHT;wo;taal en cultuur;274;Renkum;1
00CB;0;268;Nijmegen;vwo;diploma;ec/maat;UTRECHT;wo;taal en cultuur;796;s-Hertogenbosch;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;LEIDEN;wo;gezondheidszorg;546;Leiden;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;GRONINGEN;wo;gezondheidszorg;14;Groningen;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;UTRECHT;wo;gedrag en maatschappij;344;Utrecht;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;UTRECHT;wo;gedrag en maatschappij;355;Zeist;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;DELFT;wo;techniek;355;Zeist;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;DELFT;wo;techniek;503;Delft;3
00CB;1;355;Zeist;vwo;diploma;nat/tech;WAGENINGEN;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
00CB;1;355;Zeist;vwo;diploma;nat/tech;AMSTERDAM;wo;natuur;384;Diemen;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;NIJMEGEN;wo;natuur;307;Amersfoort;1
00CB;1;355;Zeist;vwo;diploma;nat/tech;UTRECHT;wo;taal en cultuur;1581;Utrechtse Heuvelrug;1
00CB;1;355;Zeist;vwo;diploma;nat/gezond;GRONINGEN;wo;taal en cultuur;14;Groningen;1
00CB;1;355;Zeist;vwo;diploma;ec/maat;LEIDEN;wo;gedrag en maatschappij;546;Leiden;1
00CB;1;355;Zeist;vwo;diploma;ec/maat;UTRECHT;wo;economie;355;Zeist;1
00CB;1;355;Zeist;vwo;diploma;ec/maat;UTRECHT;wo;recht;307;Amersfoort;1
00CB;1;355;Zeist;vwo;diploma;ec/maat;AMSTERDAM;wo;gedrag en maatschappij;363;Amsterdam;1
00CB;1;355;Zeist;vwo;diploma;cul/maat;UTRECHT;wo;gedrag en maatschappij;1581;Utrechtse Heuvelrug;1
00CB;1;355;Zeist;vwo;diploma;cul/maat;AMSTERDAM;wo;recht;355;Zeist;1
00CB;1;355;Zeist;vwo;diploma;cul/maat;AMSTERDAM;wo;gedrag en maatschappij;355;Zeist;1
00CB;2;772;Eindhoven;vwo;diploma;nat/gezond;UTRECHT;wo;sectoroverstijgend;344;Utrecht;1
00CB;2;772;Eindhoven;vwo;diploma;ec/maat;UTRECHT;wo;gedrag en maatschappij;344;Utrecht;1
00CB;2;772;Eindhoven;vwo;diploma;cul/maat;AMSTERDAM;wo;taal en cultuur;772;Eindhoven;1
00DI;2;22;Leek;vwo;diploma;nat/tech;GRONINGEN;wo;natuur;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/tech;GRONINGEN;wo;techniek;1699;Noordenveld;2
00DI;2;22;Leek;vwo;diploma;nat/tech;GRONINGEN;wo;economie;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/tech;GRONINGEN;wo;taal en cultuur;25;Marum;1
00DI;2;22;Leek;vwo;diploma;nat/tech;DELFT;wo;techniek;503;Delft;1
00DI;2;22;Leek;vwo;diploma;nat/tech;ENSCHEDE;wo;techniek;153;Enschede;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;onderwijs;25;Marum;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;onderwijs;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;gedrag en maatschappij;25;Marum;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;gedrag en maatschappij;1699;Noordenveld;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;taal en cultuur;22;Leek;1
00DI;2;22;Leek;vwo;diploma;nat/gezond;GRONINGEN;wo;taal en cultuur;25;Marum;1
